WARNING: A restricted method in java.lang.System has been called
WARNING: java.lang.System::load has been called by com.sun.jna.Native in an unnamed module (file:/nb5.jar)
WARNING: Use --enable-native-access=ALL-UNNAMED to avoid a warning for callers in this module
WARNING: Restricted methods will be blocked in a future release unless native access is enabled

WARNING: A terminally deprecated method in sun.misc.Unsafe has been called
WARNING: sun.misc.Unsafe::objectFieldOffset has been called by com.datastax.oss.driver.shaded.guava.common.util.concurrent.AbstractFuture$UnsafeAtomicHelper (file:/nb5.jar)
WARNING: Please consider reporting this to the maintainers of class com.datastax.oss.driver.shaded.guava.common.util.concurrent.AbstractFuture$UnsafeAtomicHelper
WARNING: sun.misc.Unsafe::objectFieldOffset will be removed in a future release
{activity="rampup",container="default.rampup",instance="default",jobname="nosqlbench",name="ops_pending",node="10.100.9.50",scenario="default.rampup",session="oD6hVXi",workload="fraud_detection"}
             value = 0.0
{activity="rampup",container="default.rampup",instance="default",jobname="nosqlbench",name="ops_active",node="10.100.9.50",scenario="default.rampup",session="oD6hVXi",workload="fraud_detection"}
             value = 0.0
{activity="rampup",container="default.rampup",instance="default",jobname="nosqlbench",name="errors_total",node="10.100.9.50",scenario="default.rampup",session="oD6hVXi",workload="fraud_detection"}
             value = 0.0
{activity="rampup",container="default.rampup",instance="default",jobname="nosqlbench",name="error_rate_5m",node="10.100.9.50",scenario="default.rampup",session="oD6hVXi",workload="fraud_detection"}
             value = 0.0
{activity="rampup",container="default.rampup",instance="default",jobname="nosqlbench",name="error_rate_15m",node="10.100.9.50",scenario="default.rampup",session="oD6hVXi",workload="fraud_detection"}
             value = 0.0
{activity="main",container="default.main",instance="default",jobname="nosqlbench",name="ops_pending",node="10.100.9.50",scenario="default.main",session="oD6hVXi",workload="fraud_detection"}
             value = 0.0
{activity="main",container="default.main",instance="default",jobname="nosqlbench",name="ops_complete",node="10.100.9.50",scenario="default.main",session="oD6hVXi",workload="fraud_detection"}
             value = 1.0E8
{activity="main",container="default.main",instance="default",jobname="nosqlbench",name="error_rate_total",node="10.100.9.50",scenario="default.main",session="oD6hVXi",workload="fraud_detection"}
             value = 0.0
{activity="main",container="default.main",instance="default",jobname="nosqlbench",name="error_rate_15m",node="10.100.9.50",scenario="default.main",session="oD6hVXi",workload="fraud_detection"}
             value = -5.196206457872833E-5
{activity="main",container="default.main",instance="default",jobname="nosqlbench",name="ops_active",node="10.100.9.50",scenario="default.main",session="oD6hVXi",workload="fraud_detection"}
             value = 0.0
{activity="main",container="default.main",instance="default",jobname="nosqlbench",name="threads",node="10.100.9.50",scenario="default.main",session="oD6hVXi",workload="fraud_detection"}
             value = 160.0
{activity="main",container="default.main",instance="default",jobname="nosqlbench",name="error_rate_5m",node="10.100.9.50",scenario="default.main",session="oD6hVXi",workload="fraud_detection"}
             value = -5.476651648662023E-6
{activity="main",container="default.main",instance="default",jobname="nosqlbench",name="errors_total",node="10.100.9.50",scenario="default.main",session="oD6hVXi",workload="fraud_detection"}
             value = 0.0
{activity="main",container="default.main",instance="default",jobname="nosqlbench",name="error_rate_1m",node="10.100.9.50",scenario="default.main",session="oD6hVXi",workload="fraud_detection"}
             value = 4.206560052344566E-6

-- Counters --------------------------------------------------------------------
{activity="schema",container="default.schema",instance="default",jobname="nosqlbench",name="pending_ops",node="10.100.9.50",scenario="default.schema",session="oD6hVXi",workload="fraud_detection"}
             count = 0
{activity="rampup",container="default.rampup",instance="default",jobname="nosqlbench",name="pending_ops",node="10.100.9.50",scenario="default.rampup",session="oD6hVXi",workload="fraud_detection"}
             count = 0
{activity="main",container="default.main",instance="default",jobname="nosqlbench",name="pending_ops",node="10.100.9.50",scenario="default.main",session="oD6hVXi",workload="fraud_detection"}
             count = 0

-- Histograms ------------------------------------------------------------------
{activity="schema",container="default.schema",instance="default",jobname="nosqlbench",name="tries",node="10.100.9.50",scenario="default.schema",session="oD6hVXi",workload="fraud_detection"}
             count = 3
               min = 1
               max = 1
              mean = 1.00
            stddev = 0.00
            median = 1.00
              75% <= 1.00
              95% <= 1.00
              98% <= 1.00
              99% <= 1.00
            99.9% <= 1.00
{activity="rampup",container="default.rampup",instance="default",jobname="nosqlbench",name="tries",node="10.100.9.50",scenario="default.rampup",session="oD6hVXi",workload="fraud_detection"}
             count = 100000
               min = 1
               max = 1
              mean = 1.00
            stddev = 0.00
            median = 1.00
              75% <= 1.00
              95% <= 1.00
              98% <= 1.00
              99% <= 1.00
            99.9% <= 1.00
{activity="main",container="default.main",instance="default",jobname="nosqlbench",name="tries",node="10.100.9.50",scenario="default.main",session="oD6hVXi",workload="fraud_detection"}
             count = 100000000
               min = 1
               max = 1
              mean = 1.00
            stddev = 0.00
            median = 1.00
              75% <= 1.00
              95% <= 1.00
              98% <= 1.00
              99% <= 1.00
            99.9% <= 1.00

-- Timers ----------------------------------------------------------------------
{activity="schema",container="default.schema",instance="default",jobname="nosqlbench",name="strides",node="10.100.9.50",scenario="default.schema",session="oD6hVXi",workload="fraud_detection"}
             count = 1
         mean rate = 0.00 calls/nanosecond
     1-minute rate = 0.00 calls/nanosecond
     5-minute rate = 0.00 calls/nanosecond
    15-minute rate = 0.00 calls/nanosecond
               min = 5255462912.00 nanoseconds
